id,state,name,necVersion,hasIdentity,permitAuthority,why
"ak-denali-denali-county","AK","Denali County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-dillingham-dillingham-county","AK","Dillingham County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-fairbanks-north-star-fairbanks","AK","City of Fairbanks Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-fairbanks-north-star-fairbanks-north-star-county","AK","Fairbanks North Star County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-haines-haines-county","AK","Haines County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-hoonah-angoon-hoonah-angoon-county","AK","Hoonah-Angoon County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-juneau-juneau","AK","City & Borough of Juneau Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-juneau-juneau-county","AK","Juneau County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-kenai-peninsula-kenai-peninsula-county","AK","Kenai Peninsula County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-ketchikan-gateway-ketchikan","AK","City of Ketchikan Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-ketchikan-gateway-ketchikan-gateway-county","AK","Ketchikan Gateway County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-kodiak-island-kodiak-island-county","AK","Kodiak Island County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-lake-and-peninsula-lake-and-peninsula-county","AK","Lake and Peninsula County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-matanuska-susitna-matanuska-susitna-county","AK","Matanuska-Susitna County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-matanuska-susitna-wasilla","AK","City of Wasilla Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-nome-nome-county","AK","Nome County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-north-slope-north-slope-county","AK","North Slope County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-northwest-arctic-northwest-arctic-county","AK","Northwest Arctic County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-petersburg-petersburg-county","AK","Petersburg County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-prince-of-wales-hyder-prince-of-wales-hyder-county","AK","Prince of Wales-Hyder County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-sitka-sitka","AK","City & Borough of Sitka Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-sitka-sitka-county","AK","Sitka County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-skagway-skagway-county","AK","Skagway County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-southeast-fairbanks-southeast-fairbanks-county","AK","Southeast Fairbanks County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-valdez-cordova-valdez-cordova-county","AK","Valdez-Cordova County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-wrangell-wrangell-county","AK","Wrangell County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-yakutat-yakutat-county","AK","Yakutat County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ak-yukon-koyukuk-yukon-koyukuk-county","AK","Yukon-Koyukuk County Building Department","2017","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-autauga-prattville","AL","City of Prattville Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-autauga-autauga-county","AL","Autauga County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-baldwin-baldwin-county","AL","Baldwin County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-barbour-barbour-county","AL","Barbour County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-bibb-bibb-county","AL","Bibb County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-blount-blount-county","AL","Blount County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-bullock-bullock-county","AL","Bullock County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-butler-butler-county","AL","Butler County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-calhoun-calhoun-county","AL","Calhoun County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-chambers-chambers-county","AL","Chambers County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-cherokee-cherokee-county","AL","Cherokee County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-chilton-chilton-county","AL","Chilton County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-choctaw-choctaw-county","AL","Choctaw County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-clarke-clarke-county","AL","Clarke County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-clay-clay-county","AL","Clay County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-cleburne-cleburne-county","AL","Cleburne County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-coffee-coffee-county","AL","Coffee County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-colbert-colbert-county","AL","Colbert County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"al-conecuh-conecuh-county","AL","Conecuh County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
